id,turns,victory_status,winner,white_id,white_rating,black_id,black_rating
5xcejyZz,49,mate,white,oceanicharvest,1987,irispseudonym,1548
iHTW8qwb,81,draw,draw,oceanicharvest,1987,iskander1102,1500
KO0lkNjc,46,mate,black,drumman,1500,oceanicharvest,1987
dRQdwTaj,3,resign,black,oceanicharvest,1987,irispseudonym,1568
7PVvWVMv,94,resign,white,irispseudonym,1568,oceanicharvest,1987
KOsS9PcV,22,resign,white,irispseudonym,1568,oceanicharvest,1987
tWHeECXV,117,mate,white,oceanicharvest,1987,irispseudonym,1568
Ou8A8uvd,106,mate,black,irispseudonym,1568,oceanicharvest,1987
rmNDttEt,21,mate,white,oceanicharvest,1987,irispseudonym,1568
GjSwxdzY,48,mate,black,irispseudonym,1568,oceanicharvest,1987
0olUXC0C,4,outoftime,black,oceanicharvest,1987,bhautik2,1500
Ph5ZNbzU,31,resign,black,oceanicharvest,1987,project29,1500
XfUd7rF4,27,resign,black,oceanicharvest,1987,irispseudonym,1568
FBnA4XJ4,31,resign,black,oceanicharvest,1987,irispseudonym,1560
VqGAQblR,56,resign,white,irispseudonym,1519,oceanicharvest,1987
VxCTVvN9,59,mate,white,oceanicharvest,1987,gerineldo43,1500
GRZZ1Yno,54,resign,white,rocch26,1559,oceanicharvest,1987
624khfjJ,53,resign,white,gone2dogz,1789,shadowtiger,1843
JBRRjZox,29,resign,white,mmshatranj,1707,shadowtiger,1858
UEU38SNx,56,resign,black,shadowtiger,1872,ivko73,1777
2gIyDXAh,12,outoftime,black,sex_god,1423,mensajero7,1799
iiinWFSk,58,mate,black,ytdvvc,1404,adilet123,1515
74pigEaM,14,resign,black,gabyz1906,1500,ytdvvc,1404
Ya23pK9T,57,mate,white,petrovself,1667,ytdvvc,1404
7YHyNLnX,124,mate,black,ytdvvc,1404,emelianenko,1637
GBtWrnFR,30,resign,white,ytdvvc,1404,killeriowa,1312
cw2huOdb,22,resign,black,killeriowa,1312,ytdvvc,1404
4qWmkJcX,92,resign,white,ytdvvc,1404,nelanto75,1341
BUJ1djql,72,resign,black,commodore,1749,ytdvvc,1404
j6YsVT8z,18,resign,black,commodore,1749,ytdvvc,1404
cbsKbsCn,1,outoftime,white,slowgamer,2100,ytdvvc,1404
Z5bwx2wW,54,resign,black,nescau12,2009,ytdvvc,1404
jkBxWFiY,43,resign,white,ahmadmz,1643,nitink1,1355
28gf4cw0,21,resign,white,dma54,1368,nitink1,1512
u4bbL7s5,31,draw,draw,nitink1,1500,ranniere,1524
xrmR0nj4,22,resign,white,mexicanstaringfrog,1858,thehutchtouch,1837
0OWYjmde,119,draw,draw,lequangtho,1852,thehutchtouch,1836
sr8UP7It,41,resign,black,thehutchtouch,1847,avm1979,1835
taJyEmUO,77,mate,white,thehutchtouch,1838,fadanov,1798
HRPi7TrQ,56,resign,black,borgerasm,1892,thehutchtouch,1825
rJcEBJBt,60,resign,black,mair2,1836,thehutchtouch,1814
m8B6Use4,66,outoftime,black,gmjorge13,1826,thehutchtouch,1802
pLcSQsY4,45,resign,white,thehutchtouch,1793,deneco,1768
NUsbYwp6,57,mate,white,country47it,1751,thehutchtouch,1805
AVI19Y4E,66,resign,black,thehutchtouch,1814,joses1,1878
TtHyOAW9,104,draw,draw,thehutchtouch,1813,2700172,1850
IGtPhdkR,55,mate,white,omelas,1837,thehutchtouch,1823
c9SiOFTa,24,resign,black,thehutchtouch,1839,daffa16,1632
OMcc1hiD,86,mate,black,thehutchtouch,1853,ridamo,1778
nQrGebim,107,outoftime,white,elmousse7,1874,thehutchtouch,1863
WAbJI3cD,37,resign,black,thehutchtouch,1873,bihin_chee,1905
Tt8Kb3nS,36,resign,black,xavier-cox,1575,thehutchtouch,1869
seMNNCJi,78,resign,black,hallelujahcat,1818,thehutchtouch,1860
RFab1IJW,140,mate,black,firouz,1922,thehutchtouch,1847
tX2naeOg,117,outoftime,white,thehutchtouch,1839,sergpav,1743
ki0jLhS6,84,outoftime,black,thehutchtouch,1857,salahudhinvp,1565
GFxOcKUq,63,resign,black,thehutchtouch,1868,a_th-19,1874
jNrWtGX5,96,resign,black,thehutchtouch,1879,rootchessbr,1844
Js7pN7KZ,106,outoftime,black,shamliq,1912,thehutchtouch,1867
nNk9MHI5,71,resign,white,bluefish1007,1609,thehutchtouch,1880
6R2v67bn,60,resign,black,thehutchtouch,1893,argas19,1830
19ArzwYS,63,resign,white,rahza,1962,thehutchtouch,1901
ZtYZePhU,40,resign,white,quasar11235,1708,thehutchtouch,1918
oCv2R2MR,47,resign,white,thehutchtouch,1907,pime,1906
aCXlyQOU,50,draw,draw,jsifrask,1979,thehutchtouch,1905
n4V0dedC,40,resign,black,thehutchtouch,1916,leonio,1907
8KmzBZ9y,53,resign,white,thehutchtouch,1904,hellcat62,1938
SIKRcEMD,41,resign,white,anukumar,1964,thehutchtouch,1913
lJ3ZKDw6,131,mate,white,thehutchtouch,1904,r1111,1862
a9glB1SK,104,outoftime,black,kastighos,1847,thehutchtouch,1895
wq9z5sz4,48,resign,black,thehutchtouch,1908,jvlima,1832
5xV6FbGu,113,resign,white,thehutchtouch,1900,akiyama27,1794
gET1dSMU,43,resign,white,alcarax,2018,thehutchtouch,1908
0zhnlKaU,40,resign,black,atakan0016,1786,thehutchtouch,1900
fY46oypq,54,mate,black,srdjanveljovic,1847,thehutchtouch,1891
YATj1f7y,31,resign,white,thehutchtouch,1881,srdjanveljovic,1857
Zc0rnHR7,40,mate,black,masterkill1,1831,thehutchtouch,1872
XtBaqhPa,61,resign,white,thehutchtouch,1862,anarchist-nazgul,1825
tA2titOK,34,resign,black,thehutchtouch,1874,goldy_pama,1837
k3ZdA5JN,116,mate,black,vulcanforge,1319,frankie0909,1739
iizS8jej,31,mate,white,frankie0909,1739,vulcanforge,1319
GHDD6TVr,4,resign,white,dersonx,1589,frankie0909,1739
1Bl8n99U,58,mate,black,sniperpro22,1500,frankie0909,1739
JROlKBan,57,mate,white,frankie0909,1739,nate_the_great,1500
5ozAAbRu,52,mate,black,darkkjon,1500,frankie0909,1739
YLU8ByvP,79,resign,black,pestain,1342,ultralisco,1449
duGWb6s7,31,resign,white,chessmania1999,1605,pestain,1342
wOEXW9Kt,83,resign,black,clousems,1629,hamdullah,1476
JO133Y1i,49,mate,white,clousems,1629,hokagua,1047
a9Yi2qLU,103,mate,white,clousems,1627,simul79,1148
rXKSU3nF,105,resign,white,clousems,1617,rrj9,1575
mepGbyy1,52,resign,black,alex236,1509,clousems,1609
PpdQylxJ,53,outoftime,white,sanmarcos,2334,flamemaster51,1453
P9Tg3bIy,73,resign,white,s-maheshwari,1500,flamemaster51,1453
HbKMqUDU,51,resign,black,flamemaster51,1461,kvs,1567
dmrGSE5L,90,resign,black,austevoo,1133,flamemaster51,1461
EdgBgzL0,78,resign,black,flamemaster51,1477,mudasir,1297
MBbbCChu,70,resign,black,mudasir,1303,flamemaster51,1471
JbFacjLX,33,resign,white,flamemaster51,1464,mudasir,1310
C8aqJ7wX,27,resign,white,flamemaster51,1456,albertolondonom,1366
MDLDX0v7,40,resign,white,jlb78,1385,flamemaster51,1470
D9NxM2ns,53,resign,black,blayzee27,1299,flamemaster51,1470
bdDOt3Ay,118,resign,white,leks86,1453,flamemaster51,1482
FemhhNnb,75,resign,white,flamemaster51,1467,efearslan,1594
dStdaoBv,83,resign,white,andalb2,1613,flamemaster51,1474
8cw0ROzU,59,mate,white,flamemaster51,1474,davidbenz,1500
TP0I16GS,79,resign,white,flamemaster51,1466,fandmlancaster2,1358
DiA6bC0a,28,resign,white,loaiiii,1047,flamemaster51,1466
IxZtWKs1,66,resign,black,thesnare,1380,flamemaster51,1457
Er5CWA1h,68,resign,black,flamemaster51,1468,luandson,1489
a4sUEoII,43,mate,white,flamemaster51,1462,benitogutierrez,1320
6xYZMDHT,34,resign,black,chess-baby1,1161,flamemaster51,1462
Z3CSBGd0,46,resign,black,norrin,1305,flamemaster51,1455
Q0GuYyry,43,resign,white,speavo,1343,flamemaster51,1470
s2RDz5a9,49,resign,white,flamemaster51,1461,franknl,1398
cwFWHvpF,68,mate,black,riverroad,1502,medanky64,1368
rk4DxJ2w,66,resign,white,letraversier,1517,riverroad,1512
btE5xe8p,73,resign,white,cretinowski,1546,riverroad,1523
Ep8ixJBd,56,resign,black,ti033ma,1533,riverroad,1511
W5sqh5Rc,42,resign,black,riverroad,1522,ti033ma,1523
tN4uylH7,24,resign,black,ti033ma,1534,riverroad,1510
KqTwgzyE,36,resign,black,riverroad,1524,federicob,1414
MeAbA6iH,59,outoftime,white,riverroad,1514,goncalo321,1489
DJ2fpuya,73,resign,white,piuscarso,1526,riverroad,1525
TwSyg5gs,60,resign,black,riverroad,1525,makar007,1574
3cdoYoyn,23,resign,white,batigol5,1533,riverroad,1525
JS6K3t4g,78,resign,black,riverroad,1525,batigol5,1533
bjv99Aky,69,mate,white,nelson421,1596,riverroad,1525
zK205VaK,53,mate,white,chesshair94,1630,riverroad,1525
57stogOR,33,outoftime,white,corruptbishop,1536,tsuge,1651
GLsCzkuz,33,resign,white,jemy30,1500,corruptbishop,1547
X76L7kAu,110,mate,black,corruptbishop,1567,terabaap,1456
d9tfl6mC,57,resign,white,corruptbishop,1553,trkasparov,1485
ySqTTXtT,50,mate,black,blackgian96,1500,corruptbishop,1553
4Qm6uRGX,77,resign,white,arjanschoonen,1514,corruptbishop,1571
U331efsy,59,resign,white,faris-atig,1610,corruptbishop,1571
BR7CzrC2,73,resign,white,knight_knemesis,1418,corruptbishop,1571
peqeMUix,78,outoftime,black,iamgods,1450,corruptbishop,1558
BAapWAKS,81,resign,white,maximillian9,1430,corruptbishop,1581
kdphfdKm,44,resign,black,sickened,1169,crazylambda,1571
rEiap9zj,36,draw,draw,kaloseidoscopeo,1501,astueven7,1255
K2lbWSKk,48,outoftime,black,astueven7,1261,augusto09,1697
9F7DwInO,16,resign,black,astueven7,1269,sieg09090,1625
rE7XkSTs,24,resign,black,astueven7,1276,teodor2014,1675
xmmUUeKk,90,mate,black,astueven7,1287,sirius11111,1611
0cFxy38E,48,resign,black,astueven7,1312,lucaskw,1448
yI942cUN,13,mate,white,astueven7,1173,moran974,1336
KrwPLve9,20,resign,white,nak23,1391,astueven7,1202
I215nDQO,33,resign,black,astueven7,1244,nak23,1384
nLRYvkJb,9,resign,white,heyjujube,1443,astueven7,1291
hVEMak9d,80,mate,black,astueven7,1388,heureusement,1390
W54TDr43,84,draw,draw,astueven7,1433,mateous,1315
AWRJkslu,111,mate,white,txarusek,1803,astueven7,1500
C0HoGVOS,26,resign,black,astueven7,1500,ben1181,1355
6nd9lCRv,38,resign,white,bubba83,1506,oscar45,1505
1cyi9WJb,79,resign,white,bubba83,1488,asker711,1466
4ylXabV1,43,resign,white,bubba83,1488,sinan_bymmdli,1282
YQsOYX73,117,mate,white,peterbond,1434,bubba83,1505
MGZE48Oe,29,resign,white,bubba83,1491,tixiy,1377
5wTQ8eft,74,outoftime,black,bubba83,1491,premg,1500
YCPtfgvx,21,mate,white,bubba83,1483,masterkar,1305
YkhMvi1c,121,mate,white,bubba83,1483,a123soup,1213
DOSPddy8,85,mate,white,bubba83,1478,hekimoglu99,1129
tdFx5Wpl,14,resign,black,ishmeishme,1209,bubba83,1478
shapiH9O,62,resign,black,aristophanes,1312,bubba83,1478
wgdX1i72,43,mate,white,reytiso,1618,cameronl86,1652
j7ubwxcz,55,resign,white,yuldan,1515,cameronl86,1652
BRrgcEui,40,resign,black,obizor,1500,cameronl86,1652
TcX2VySc,47,resign,black,relentlessstriker,1120,cameronl86,1652
3zvHxRxD,26,draw,draw,cameronl86,1652,relentlessstriker,1120
uweklWqe,86,resign,black,cameronl86,1652,the_btg,1646
YVJoIqAb,26,resign,black,tacticalyokel,1450,cameronl86,1652
MoJv5gz3,58,outoftime,black,cameronl86,1657,pieretti,1927
hUQW6fh6,14,resign,black,cameronl86,1669,keklol2,1717
qD7mzcUb,50,resign,black,ronin082,1565,cameronl86,1659
YQmlrWQm,30,resign,black,nadine17ninette,1037,cameronl86,1658
bmyC1oNK,90,outoftime,black,cameronl86,1671,mhi,1709
MlnIaVj7,82,outoftime,black,quidams,1487,cameronl86,1663
l6KBTi8H,14,resign,black,cameronl86,1670,abcd1611,1881
1NtGvS7m,87,outoftime,white,nicollest,1884,cameronl86,1670
GnareRWj,111,mate,white,xadrez1234,1828,cameronl86,1670
H08j1pFJ,73,resign,black,cameronl86,1670,searchmajid2,1543
TGTtzwp4,54,resign,black,cameronl86,1670,nicollest,1884
VbxGhjHs,44,resign,black,cameronl86,1670,denis2000,1966
VsfS8T6S,74,resign,black,alexp1986,1497,cameronl86,1670
eHTmEe4A,39,resign,black,cameronl86,1670,whochess,1778
lQbvYrqG,49,resign,white,cameronl86,1659,duracell2,1543
NWivyayS,72,mate,black,cameronl86,1673,ianjf,1717
K5yJfIbC,72,outoftime,black,chuckrh,1640,danielpnh,1521
5xEtGs7N,17,mate,white,chuckrh,1645,stevepb,1334
FLZSIBJT,38,mate,black,stevepb,1386,chuckrh,1640
NpKzH9Cq,19,mate,white,chuckrh,1634,stevepb,1500
Rt9WB32T,124,resign,black,chuckrh,1648,walywin,1552
pu1DxLyC,122,mate,black,ernestocheguevaha,1501,chuckrh,1640
RUbXRrBV,60,resign,black,prophiscient,1723,lukos05,1642
JCn9C58Z,26,resign,black,justlikemusic,2163,grewia,2012
Bh2r8XxQ,25,resign,white,david_mingchang,2094,justlikemusic,2163
wfrYkOSL,85,resign,white,justlikemusic,2153,david_mingchang,2148
8l3eqHgJ,54,resign,black,thawinter,2082,justlikemusic,2144
tKYgGdZN,81,resign,white,justlikemusic,2136,moreno13,2039
buvlc0MT,48,resign,black,justlikemusic,2136,ciccio999,2353
nw8KmaFH,124,outoftime,black,mwm57,2133,justlikemusic,2124
PUQBs1qo,23,resign,white,atrophied,2401,justlikemusic,2128
pmGIf3vW,61,resign,white,marc4u,1800,justlikemusic,2128
4BFJugDt,78,resign,black,justlikemusic,2144,saeed7499,2001
jvx4GoJV,122,outoftime,black,justlikemusic,2145,avill050,2588
0LuSkMvd,126,resign,black,sam540,1437,serg0901,1370
LsKhZR7L,29,mate,white,lula1971,1500,sam540,1437
i9NfJbkO,26,resign,black,alex28195,1427,sam540,1389
QP2WSXTC,114,draw,draw,sam540,1383,alex28195,1428
UVZcrWHB,17,mate,white,alex28195,1417,sam540,1435
SmCznocV,71,resign,black,pb1980,1681,jdbarger,1796
i06nv6to,41,resign,black,jdbarger,1806,marcpe,1786
96aH6P7m,38,resign,black,grafin,1739,jdbarger,1797
SWtpB9VZ,37,mate,white,jdbarger,1782,castell12,1884
it1fo5hs,87,resign,white,ivan38,1879,jdbarger,1790
ssAFGqWj,91,resign,white,shanat287,1775,jdbarger,1801
8nirqto6,41,resign,white,bobrik11,1884,jdbarger,1809
ifNLiAWE,69,resign,white,straszliwiec,1812,jdbarger,1811
y2ULmSYR,24,resign,black,raziel2015,1738,jdbarger,1801
m7AqCdim,99,resign,white,maxaaauua,1881,jdbarger,1810
LUNpR6gD,24,resign,white,ajacfull,1696,jdbarger,1824
fIwB14Wv,82,mate,black,jdbarger,1832,irene135,1873
ibiTs082,70,resign,black,jdbarger,1841,konstantingauss,1908
lfmrt1pi,48,mate,black,vicmisab,1658,jdbarger,1835
DQKrc9S8,39,resign,white,jdbarger,1822,chago1,1851
vZ71MrQn,125,resign,white,wandernato,1756,jdbarger,1835
W9LTfNg3,58,resign,black,jdbarger,1848,sonofplaninc,1773
wMRVrRJT,86,resign,black,jdbarger,1858,mjbelieve,1888
NJJgaKDF,50,resign,black,nomadic_george,1948,jdbarger,1842
1QKRhwcC,20,resign,white,petrovich32,1955,jdbarger,1850
kjG0f1xE,44,resign,black,jdbarger,1862,o2ga,1823
AIz5WZcZ,40,resign,black,poupouch66,1748,jdbarger,1853
S98fUg6g,38,mate,black,thenewguy98,1820,jdbarger,1842
lLIjkHVR,96,resign,black,jdbarger,1850,hs2000,1923
IJUvdKvF,100,resign,white,mkmarijan,1782,jdbarger,1864
n0z4l6JC,55,resign,white,jdbarger,1858,joao2399,1674
iHHKUba1,32,resign,white,mate96,1963,jdbarger,1866
WsOtBOyT,44,resign,black,jdbarger,1868,pristine,2220
CPyD9qyN,37,resign,white,beks3335,2048,jdbarger,1875
OP1lQEF3,87,resign,white,jdbarger,1859,sam7neeee,1946
eby2jLXi,58,resign,black,domingo5,1888,jdbarger,1846
iUrH456z,40,resign,black,jdbarger,1859,edycorp,1798
BGjZxy4P,118,resign,black,alanogier,1838,jdbarger,1846
ZnWT84zG,65,resign,white,jdbarger,1828,gacho,2012
37xkP5tx,92,resign,black,xerxes123,1877,jdbarger,1813
WanxZylp,50,mate,black,jdbarger,1823,xerxes123,1868
cVG2PICh,63,resign,white,jo_jo,1938,jdbarger,1831
oIOWxBo5,79,resign,white,jdbarger,1831,ciocirlan,1764
ZR6VJ5BF,103,resign,white,diskotka,2048,jdbarger,1831
K9lqvH1x,65,mate,white,jdbarger,1831,diskotka,2048
PFE3ua3F,26,resign,white,diskotka,2048,jdbarger,1831
1d2x1KiO,135,mate,white,pakz91,1765,jdbarger,1846
7kZOioyL,90,resign,black,pankr,1784,jdbarger,1834
K3NM3uHA,153,mate,white,jdbarger,1817,crac,1911
t5PCTILF,61,resign,black,basico,1878,jdbarger,1801
XdqFMEb2,59,mate,white,siavashhuman,1850,jdbarger,1812
31Dq14bW,42,resign,black,mihaslove,2018,jdbarger,1812
lSxP0CT0,76,resign,white,cmxcapablanca,1908,jdbarger,1821
r8YtReBW,17,resign,black,bigbiscuit599,1147,allypallyy94,1158
KfLcPala,25,outoftime,white,adamstrong,1845,bigbiscuit599,1189
BIdFdbyU,40,resign,black,bigbiscuit599,1271,ladaa,1703
vmRXjEDG,53,resign,white,matheww,1439,bigbiscuit599,1341
ctHTfKhg,55,mate,white,tuco84,1697,bigbiscuit599,1378
gpBefNlG,176,mate,black,bigbiscuit599,1440,tuco84,1693
nzEmyraz,27,mate,white,joniko,1836,bigbiscuit599,1500
NmmsgpHh,61,mate,white,lrsalokhe,1478,eche777,1295
ZocN5C7j,122,resign,black,luci_bunny,1303,eche777,1284
NR5u82W9,46,mate,black,eche777,1292,gondoro,1358
TQf96SXo,56,mate,black,eche777,1303,akula2708,1307
MOMkoAtu,73,mate,white,maxtal,1333,eche777,1318
tNPVjhEt,144,outoftime,black,eche777,1327,sergiysydorenko,1388
8cckHCWc,43,mate,white,marsel08,1500,eche777,1332
XDzpUsOi,33,mate,white,jomol,1391,eche777,1342
kon4VKdn,71,mate,white,somo1,1494,eche777,1348
iWpcHjNu,69,resign,white,eche777,1338,kmbrgn,1322
uRizfqc3,45,resign,white,eche777,1337,marten54,1458
pOxHlHeQ,95,mate,white,tk1903,1374,eche777,1347
OeRZW6Db,47,resign,white,eche777,1336,soprano42,1337
OhSs2jUn,115,draw,draw,jimselpixel,1437,eche777,1333
23KyUzkX,14,resign,black,miguel1403,1422,eche777,1336
YPqgM25m,21,resign,white,eche777,1325,arrocanto,1353
BO7hKPSE,64,mate,black,eche777,1334,ignatius_reilly,1384
ITvll7l7,46,resign,black,tutubelezza,1478,eche777,1319
q9CmFD5F,35,mate,white,gachovski,1308,eche777,1330
Vvyhb9TR,6,resign,black,eche777,1344,gabigs,1221
4FuNNPxb,90,mate,black,eche777,1351,andreykor,1459
JyxWJtuK,44,resign,black,hgaeul,1443,eche777,1337
GDbWrBhj,67,draw,draw,rys3000,1579,eche777,1331
Jtzjmzdn,17,mate,white,kojac,1445,eche777,1338
OW36e3Ps,79,mate,white,parasiteeve0,1426,eche777,1347
Ac7yS6qo,50,resign,black,eche777,1355,parasiteeve0,1418
4LBWJH7x,108,resign,black,eche777,1365,chessy_7,1409
y1Af1ryy,96,mate,black,whfo,1267,eche777,1365
ouej7rrW,43,outoftime,white,pacsromana,1365,eche777,1376
Clxnets5,61,mate,white,jvr3080,1347,eche777,1374
Wgy3Pquo,21,resign,black,eche777,1384,medanky64,1395
6deqazQ7,80,resign,white,carloshpb,1346,eche777,1397
1XkghDSq,104,mate,black,eche777,1408,doudblast,1374
FVpeSEtr,64,resign,black,tutubelezza,1372,eche777,1398
npWlgyyh,40,resign,black,tutubelezza,1382,eche777,1388
v7GGeg1P,94,resign,black,carzar,1381,eche777,1377
HjIxNNmQ,43,resign,black,eche777,1381,davide1972,1646
CV6D5Gub,82,resign,black,eche777,1384,slechta,1658
UtCCWnSe,58,resign,white,et1000,1688,eche777,1388
AobpJQO6,26,resign,black,rangsdorf,1584,eche777,1371
TXQMBe0O,104,mate,black,wolfdomination,1500,youngmoney2299,2048
81EKDcCx,11,mate,white,youngmoney2299,2048,wolfdomination,1500
e5WooPHX,5,resign,white,wolfdomination,1500,youngmoney2299,2048
NhNB0Ryb,26,mate,black,wolfdomination,1500,youngmoney2299,2048
UhYZVLIM,73,draw,draw,darobertson,1647,trashmaster,1647
62kPmSZn,120,mate,black,trashmaster,1677,darobertson,1635
OlNukGq8,62,resign,black,darobertson,1645,trashmaster,1649
k5E27pxY,57,resign,white,shahram1972,1788,darobertson,1652
MlO9BkYK,34,resign,black,trashmaster,1683,darobertson,1640
GK1U2WTp,70,resign,black,darobertson,1651,trashmaster,1650
vjfOqzW4,39,resign,white,trashmaster,1661,darobertson,1661
DkCMuvVB,18,draw,draw,trashmaster,1661,darobertson,1661
Wcd49LsM,82,outoftime,black,darobertson,1673,trashmaster,1603
cioc0wSl,22,mate,black,trashmaster,1658,darobertson,1663
5F2UfE2f,90,outoftime,black,darobertson,1673,sielskr,1729
oZ178WSt,51,resign,white,darobertson,1666,dinomoomoo,1553
R4ll8FCR,49,resign,white,cavery129,1647,darobertson,1678
Ewoknaml,61,outoftime,white,carterlockwood,1799,darobertson,1684
I1PIQJOO,61,outoftime,white,carterlockwood,1500,darobertson,1694
NDVz7YU4,54,resign,black,darobertson,1703,tolima307,1735
py9Fv239,74,resign,black,kot_matpoc,1828,darobertson,1715
tK79MIQY,56,resign,white,kobemichi,1776,darobertson,1724
9TrkMBOo,56,resign,black,darobertson,1734,elhadybezeid,1747
A5CB7eZO,41,resign,white,darobertson,1722,trididiel,1773
Bhm9FhLE,60,outoftime,black,kamer1905,1802,darobertson,1709
oNaDs5A2,56,resign,black,darobertson,1726,altaets,1789
BdfcFJrw,79,outoftime,white,matt_right_here,1778,darobertson,1722
a7lybXHX,100,draw,draw,namihaghighat,1745,darobertson,1707
yxbOEr0V,95,mate,white,crajr1966,1758,darobertson,1725
gR5pihZM,76,resign,black,darobertson,1735,thor92,1753
hQGUKEFb,44,resign,white,nebulamorgue,1837,darobertson,1743
LZnk7ewF,61,resign,white,darobertson,1734,matheushenrique17,1714
tCCTuCwb,60,outoftime,black,darobertson,1744,thor92,1748
QjzhcvH3,42,mate,black,darobertson,1756,thor92,1737
5ErkpB7G,93,resign,white,a2520,1831,darobertson,1765
koUCYT4L,57,mate,white,stekstek,1811,darobertson,1774
b5Ad14zh,106,resign,black,andreybaunov,1796,darobertson,1762
VGPQKtbL,49,resign,white,slin,1844,darobertson,1771
CDglUpUj,116,resign,black,novecento,1799,darobertson,1760
5ssTjWwL,86,outoftime,black,darobertson,1769,tohaimr,1838
c3LJcLxf,42,resign,black,eduardo13542,1788,darobertson,1757
pOSZ0BeW,47,mate,white,darobertson,1746,stretton,1745
Lb2CesSR,32,resign,black,darobertson,1749,kobacb13,2040
jdzm5Rm8,70,resign,black,shandvend,1804,darobertson,1736
dJ9spTkW,21,resign,white,darobertson,1724,zeljko54,1770
GviW37Ir,27,resign,white,xandersky,1254,that_kid24,1068
x8yRuYWy,26,mate,black,that_kid24,1103,xandersky,1240
FO4GG6ui,31,mate,white,tersky_kazak,1465,that_kid24,1119
nPL6OKh4,36,mate,black,that_kid24,1140,tersky_kazak,1457
QVnnoPWC,11,mate,white,zigar,1409,that_kid24,1173
nInyUy15,69,mate,white,joa22,1452,that_kid24,1210
Gks3rAWp,24,mate,black,that_kid24,1332,velosoff,1299
8DjzMpSN,35,mate,white,pandora23,1498,that_kid24,1500
pLNKg8Gt,128,draw,draw,runcrazex,2270,urfinjazz,2451
gJrJZ8oR,56,resign,black,urfinjazz,2451,runcrazex,2270
AIX0ARvn,48,mate,black,quasimatto,1930,runcrazex,2270
CAkAnOio,16,resign,black,ximler80,2108,runcrazex,2270
gh5nVY5v,19,resign,white,runcrazex,2270,amema,2199
84yCJ5UC,42,resign,black,amema,2199,runcrazex,2270
MHS8nIkb,2,resign,white,runcrazex,2270,hh88,1962
F9z56bdU,107,draw,draw,hh88,1962,runcrazex,2270
GNPnqgHm,44,resign,black,cv1a,1750,runcrazex,2270
x7xdI6pJ,41,resign,white,runcrazex,2264,solidity_1,1838
yYjngtYf,29,mate,white,runcrazex,2259,sngel01,1775
EDTgBNXJ,52,mate,black,constancero,1974,runcrazex,2243
LDzlqlwv,43,mate,white,runcrazex,2230,inerrant,1929
LogMn5Aq,126,resign,black,solidity_1,1821,runcrazex,2221
YhPACEz6,16,mate,black,anferneemcgrady,1821,runcrazex,2211
ovA5Tefi,65,resign,white,runcrazex,2204,revax62,1740
8tRUGjdl,25,resign,white,runcrazex,2185,antonioarmando,1916
H0N8lwVW,62,mate,black,solidity_1,1807,runcrazex,2172
buRu3sCi,46,mate,black,shiva1789,1500,o-renn,1510
kVshN1ph,49,mate,white,o-renn,1510,shiva1789,1500
gOJeEXXl,21,mate,white,hondahiroyasu,1683,shiva1789,1500
glchZBp6,52,mate,black,shiva1789,1500,hondahiroyasu,1683
iZbqzAQZ,75,mate,white,spuk,1327,shiva1789,1500
LLLZfhJW,39,mate,white,grundlesniffer,1370,tomo1997,1500
KqzrrxAW,65,draw,draw,tomo1997,1500,grundlesniffer,1370
AinWnhEI,70,draw,draw,tomo1997,1500,grundlesniffer,1370
zjeE52lZ,91,mate,white,grundlesniffer,1370,tomo1997,1500
3STx4QDX,72,draw,draw,grundlesniffer,1370,tomo1997,1500
w6I2k8UU,96,mate,black,tomo1997,1500,grundlesniffer,1370
HlO3gmxy,88,mate,black,tomo1997,1500,grundlesniffer,1370
c1Hig87b,49,mate,white,grundlesniffer,1370,tomo1997,1500
heTz3GrU,5,outoftime,white,grundlesniffer,1370,tomo1997,1500
H8dFiGyk,44,mate,black,tomo1997,1500,grundlesniffer,1370
ST7NjQkO,75,mate,white,grundlesniffer,1370,tomo1997,1500
QGplkbBR,44,mate,black,tomo1997,1500,grundlesniffer,1370
wVnUhP3z,50,draw,draw,grundlesniffer,1370,tomo1997,1500
dObnu7Vx,54,mate,black,indo1000,1270,jbh7,1279
gf11SyaW,44,mate,black,jbh7,1298,osfp1975,1695
YBVW09FH,46,mate,black,jbh7,1348,athanna,1573
e5cu9AYX,43,resign,white,athanna,1565,jbh7,1445
q8gam2x4,58,mate,black,jbh7,1500,sahmeran,1860
t9zYGxsG,77,resign,white,kellyclarkson,1338,rusgis,1607
qrIvRES7,172,outoftime,black,surgeon98,1500,kellyclarkson,1338
tWkX50Z5,64,mate,black,telamonio,1547,kellyclarkson,1317
